SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Single Family Residential,1915 Leeward Ln,Newport Beach,CA,92660,6795000,4,4.0,Baycrest North (BCNO),3930,8814,1963,34,1729,,Active,,,https://www.redfin.com/CA/Newport-Beach/1915-Leeward-Ln-92660/home/3564065,CRMLS,OC26080480,N,Y,33.6391535,-117.8928555
MLS Listing,,Single Family Residential,409 E Edgewater,Newport Beach,CA,92661,9480000,4,3.0,Balboa Peninsula (Residential) (BALP),2732,3237,1917,34,3470,,Active,,,https://www.redfin.com/CA/Newport-Beach/409-E-Edgewater-Ave-92661/home/3238935,CRMLS,WS26029489,N,Y,33.6041888,-117.9017004
MLS Listing,,Single Family Residential,522 W Oceanfront,Newport Beach,CA,92661,9000000,5,4.5,Balboa Peninsula (Residential) (BALP),3523,3150,2003,34,2555,,Active,,,https://www.redfin.com/CA/Newport-Beach/522-W-Oceanfront-92661/home/5896157,CRMLS,OC26079870,N,Y,33.6036803,-117.907546
MLS Listing,,Vacant Land,0 Newport,Newport Beach,CA,92663,1000000,,,699 - Not Defined,,44244,,34,,,Active,,,https://www.redfin.com/CA/Newport-Beach/0-W-Coast-Hwy-92663/home/184154279,CRMLS,OC26080017,N,Y,33.6163417,-117.9072634
MLS Listing,,Single Family Residential,524 W Oceanfront,Newport Beach,CA,92661,15000000,11,12.0,Balboa Peninsula (Residential) (BALP),6249,5250,2016,34,2400,,Active,,,https://www.redfin.com/CA/Newport-Beach/524-W-Oceanfront-92661/home/3238391,CRMLS,OC26079639,N,Y,33.603715,-117.9076554
MLS Listing,,Condo/Co-op,608 Jasmine Ave,Corona Del Mar,CA,92625,3300000,3,2.0,Corona del Mar North of PCH (CNHW),1296,3542,1956,34,2546,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/608-Jasmine-Ave-92625/home/28933308,CRMLS,OC26072372,N,Y,33.5994374,-117.8701205
MLS Listing,,Mobile/Manufactured Home,268 Revere Way,Newport Beach,CA,92660,625000,2,2.0,Bayside Village (BAYV),1128,,2000,35,554,,Active,,,https://www.redfin.com/CA/Newport-Beach/268-Revere-Way-92660/home/5829013,CRMLS,OC26079504,N,Y,33.6162493,-117.8983115
MLS Listing,,Condo/Co-op,101 Scholz #225,Newport Beach,CA,92663,559000,1,1.0,Versailles (VERS),504,258727,1971,35,1109,546,Active,,,https://www.redfin.com/CA/Newport-Beach/101-Scholz-Plz-92663/unit-225/home/5539219,CRMLS,OC26077629,N,Y,33.6246971,-117.9330155
MLS Listing,,Condo/Co-op,206 Dahlia,Corona Del Mar,CA,92625,6300000,4,4.5,Corona del Mar South of PCH (CDMS),2898,5897,2006,35,2174,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/206-Dahlia-Ave-92625/home/21934225,CRMLS,NP26078932,N,Y,33.598159,-117.8777901
MLS Listing,,Single Family Residential,1946 Port Carney Pl,Newport Beach,CA,92660,11995000,5,6.5,Harbor View Homes (HVHM),5087,6240,2026,35,2358,115,Active,,,https://www.redfin.com/CA/Newport-Beach/1946-Port-Carney-Pl-92660/home/4720095,CRMLS,NP26077454,N,Y,33.617097,-117.8574291
MLS Listing,,Single Family Residential,621 Malabar Dr,Corona Del Mar,CA,92625,11495000,3,4.5,Irvine Terrace (IRVT),3871,9216,2016,35,2970,73,Active,,,https://www.redfin.com/CA/Corona-del-Mar/621-Malabar-Dr-92625/home/3252857,CRMLS,NP26071739,N,Y,33.6086058,-117.8828064
MLS Listing,,Condo/Co-op,3611 Daffodil Ave #38,Corona Del Mar,CA,92625,2950000,2,2.0,Terraces (TCDM),1800,97872,1987,35,1639,855,Active,,,https://www.redfin.com/CA/Corona-del-Mar/3611-Daffodil-Ave-92625/unit-38/home/5458332,CRMLS,NP26078373,N,Y,33.5985462,-117.8643601
MLS Listing,,Single Family Residential,1430 Dolphin Ter,Corona Del Mar,CA,92625,7995000,4,4.5,CS - Corona Del Mar - Spyglass,3995,7920,2014,35,2001,60,Active,,,https://www.redfin.com/CA/Corona-del-Mar/1430-Dolphin-Ter-92625/home/3252723,CRMLS,OC26074025,N,Y,33.6090743,-117.8853884
MLS Listing,,Single Family Residential,2328 Margaret Dr,Newport Beach,CA,92663,2750000,4,3.0,Newport Heights (NEWH),2100,5351,1996,36,1310,,Active,,,https://www.redfin.com/CA/Newport-Beach/2328-Margaret-Dr-92663/home/4589806,CRMLS,OC26064140,N,Y,33.6252619,-117.9146007
MLS Listing,,Multi-Family (2-4 Unit),224 Amethyst,Newport Beach,CA,92662,4350000,5,4.0,Balboa Island - Main Island (BALM),2805,2614,1967,36,1551,,Active,,,https://www.redfin.com/CA/Newport-Beach/224-Amethyst-Ave-92662/home/3250602,CRMLS,NP26078596,N,Y,33.606811,-117.8911091
MLS Listing,,Single Family Residential,420 De Sola Ter,Corona Del Mar,CA,92625,8180000,4,3.0,Corona Highlands (CORH),3500,7250,2005,37,2337,32,Active,,,https://www.redfin.com/CA/Corona-del-Mar/420-De-Sola-Ter-92625/home/4730476,CRMLS,NP26077079,N,Y,33.595181,-117.8630218
MLS Listing,,Mobile/Manufactured Home,24 Saratoga,Newport Beach,CA,92660,1395000,2,2.0,Bayside Village (BAYV),1100,,1962,38,1268,,Active,,,https://www.redfin.com/CA/Newport-Beach/24-Saratoga-92660/home/45377022,CRMLS,NP26076091,N,Y,33.6186873,-117.9006643
MLS Listing,,Condo/Co-op,46 Villa Pt,Newport Beach,CA,92660,1388000,2,2.0,Villa Point (VILP),1410,390415,1991,38,984,661,Active,,,https://www.redfin.com/CA/Newport-Beach/46-Villa-Point-Dr-92660/home/5723448,CRMLS,OC26077462,N,Y,33.613469,-117.888746
MLS Listing,,Single Family Residential,600 Ramona,Corona Del Mar,CA,92625,9500000,3,3.5,Irvine Terrace (IRVT),3830,8634,1997,38,2480,60,Active,,,https://www.redfin.com/CA/Corona-del-Mar/600-Ramona-Dr-92625/home/3252865,CRMLS,NP26077658,N,Y,33.6079543,-117.8838278
MLS Listing,,Single Family Residential,2 Water Prt,Newport Coast,CA,92657,13749000,4,4.5,Other (OTHR),5280,12726,2017,38,2604,925,Active,,,https://www.redfin.com/CA/Newport-Coast/2-Water-Prt-92657/home/7217459,CRMLS,NP26077568,N,Y,33.5826406,-117.822462
MLS Listing,,Condo/Co-op,51 Seabrook Cv,Newport Beach,CA,92660,3895000,3,3.0,Sea Island - Lusk (SILK),2600,,1986,39,1498,1180,Active,,,https://www.redfin.com/CA/Newport-Beach/51-Seabrook-Cv-92660/home/179443642,CRMLS,NP26075475,N,Y,33.619363,-117.884384
MLS Listing,,Single Family Residential,418 E Bay St,Costa Mesa,CA,92627,2499999,3,2.0,Eastside Central (ECCM),1976,6011,1958,39,1265,,Active,,,https://www.redfin.com/CA/Costa-Mesa/418-E-Bay-St-92627/home/4601463,CRMLS,OC26070775,N,Y,33.6397299,-117.9019109
MLS Listing,,Single Family Residential,2116 E Balboa Blvd,Newport Beach,CA,92661,29500000,4,4.5,Balboa Peninsula Point (BLPP),5624,10752,1972,40,5245,,Active,,,https://www.redfin.com/CA/Newport-Beach/2116-E-Balboa-Blvd-92661/home/3241620,CRMLS,NP26074820,N,Y,33.5992672,-117.8840058
MLS Listing,,Single Family Residential,3501 Sausalito,Corona Del Mar,CA,92625,7380000,3,2.0,Harbor View Hills 2 (HAV2),1900,10115,1967,40,3884,108,Active,,,https://www.redfin.com/CA/Corona-del-Mar/3501-Sausalito-Dr-92625/home/4714455,CRMLS,OC26068708,N,Y,33.6019287,-117.8618465
MLS Listing,,Single Family Residential,1201 E Balboa,Newport Beach,CA,92661,10895000,5,4.5,Balboa Peninsula (Residential) (BALP),4111,3178,1991,40,2650,,Active,,,https://www.redfin.com/CA/Newport-Beach/1201-E-Balboa-Blvd-92661/home/3239908,CRMLS,OC26073538,N,Y,33.5996891,-117.8944165
MLS Listing,,Condo/Co-op,775 Avocado,Corona Del Mar,CA,92625,1995000,2,2.0,Sandcastle (SAND),995,109984,1963,40,2005,922,Active,,,https://www.redfin.com/CA/Corona-Del-Mar/775-Avocado-Ave-92625/home/198816049,CRMLS,NP26075252,N,Y,33.6055963,-117.8764448
MLS Listing,,Single Family Residential,47 Linda Isle,Newport Beach,CA,92660,13500000,5,6.5,Linda Isle (LIND),4344,5400,1969,40,3108,855,Active,,,https://www.redfin.com/CA/Newport-Beach/47-Linda-Isle-92660/home/3253951,CRMLS,NP26070263,N,Y,33.6134767,-117.904209
MLS Listing,,Condo/Co-op,280 Cagney Ln #209,Newport Beach,CA,92656,1488000,2,2.0,Villa Balboa (VBAL),1663,,1980,40,895,699,Active,,,https://www.redfin.com/CA/Newport-Beach/280-Cagney-Ln-92663/unit-209/home/5264033,CRMLS,OC26065739,N,Y,33.6234735,-117.9310948
MLS Listing,,Condo/Co-op,101 SCHOLZ PLAZA PH18,Newport Beach,CA,92663,1350000,2,2.0,Versailles (VERS),1231,1231,1971,41,1097,616,Active,,,https://www.redfin.com/CA/Newport-Beach/101-Scholz-Plz-92663/unit-18/home/5539507,CRMLS,NP26074247,N,Y,33.6246971,-117.9330155
MLS Listing,,Multi-Family (2-4 Unit),219 32nd St,Newport Beach,CA,92663,3500000,6,4.0,Balboa Peninsula (Residential) (BALP),2112,2375,1988,41,1657,,Active,,,https://www.redfin.com/CA/Newport-Beach/219-32nd-St-92663/home/177106442,CRMLS,PW26074221,N,Y,33.6153576,-117.9320962
MLS Listing,,Single Family Residential,222 Orchid Ave,Corona Del Mar,CA,92625,7750000,4,4.0,Corona del Mar South of PCH (CDMS),3415,3983,2004,41,2269,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/222-Orchid-Ave-92625/home/5922658,CRMLS,LG26073086,N,Y,33.5927479,-117.8701486
MLS Listing,,Single Family Residential,10 White Water Dr,Corona Del Mar,CA,92625,3450000,2,2.0,Jasmine Creek (JASC),1911,6837,1976,42,1805,1260,Active,,,https://www.redfin.com/CA/Corona-del-Mar/10-White-Water-Dr-92625/home/4723797,CRMLS,OC26073834,N,Y,33.602892,-117.8636604
MLS Listing,,Condo/Co-op,1631 Irvine Unit F,Costa Mesa,CA,92627,1765000,3,2.5,Other (OTHR),1553,19791,1979,42,1137,250,Active,,,https://www.redfin.com/CA/Costa-Mesa/1631-Irvine-Ave-92627/unit-F/home/5238508,CRMLS,OC26073339,N,Y,33.6267429,-117.9107823
MLS Listing,,Single Family Residential,325 Grand Canal,Newport Beach,CA,92662,5995000,4,3.5,Balboa Island - Main Island (BALM),2542,2614,1966,42,2358,,Active,,,https://www.redfin.com/CA/Newport-Beach/325-Grand-Canal-92662/home/3250432,CRMLS,NP26073103,N,Y,33.6080791,-117.8892985
MLS Listing,,Single Family Residential,339 Via Lido Soud,Newport Beach,CA,92663,9995000,4,4.0,Lido Island (LIDO),2865,3060,1990,42,3489,150,Active,,,https://www.redfin.com/CA/Newport-Beach/339-Via-Lido-Soud-92663/home/4571806,CRMLS,NP26070281,N,Y,33.6129153,-117.9221058
MLS Listing,,Single Family Residential,3 Weybridge Ct,Newport Beach,CA,92660,8260000,4,6.0,Belcourt Custom (BLCS),6500,8715,1985,42,1271,410,Active,,,https://www.redfin.com/CA/Newport-Beach/3-Weybridge-Ct-92660/home/4651997,CRMLS,OC26068420,N,Y,33.6299279,-117.8647819
MLS Listing,,Mobile/Manufactured Home,20 El Paseo St,Newport Beach,CA,92663,519000,2,1.0,Lido Peninsula,601,913944,1980,42,864,,Active,,,https://www.redfin.com/CA/Newport-Beach/20-El-Paseo-St-92663/home/5121994,GPSMLS,219145370,N,Y,33.6115753,-117.9257391
MLS Listing,,Single Family Residential,1610 Park Ave,Newport Beach,CA,92662,2850000,3,2.0,Balboa Island - Little Island (BALL),1008,1800,1933,43,2827,,Active,,,https://www.redfin.com/CA/Newport-Beach/1610-Park-Ave-92662/home/3251436,CRMLS,NP26071113,N,Y,33.605837,-117.8875847
MLS Listing,,Condo/Co-op,604-1/2 Marigold Ave Unit B,Corona Del Mar,CA,92625,3175000,3,3.0,Corona del Mar North of PCH (CNHW),1750,5018,2014,45,1814,,Active,,,https://www.redfin.com/CA/Corona-Del-Mar/604-1-2-Marigold-Ave-92625/unit-B/home/201114883,CRMLS,NP26071308,N,Y,33.5975941,-117.8678122
MLS Listing,,Condo/Co-op,27 Seabrook #73,Newport Beach,CA,92660,2999000,2,3.0,Sea Island - McLain (SIML),2557,,1986,45,1173,1180,Active,,,https://www.redfin.com/CA/Newport-Beach/27-Seabrook-Cv-92660/unit-73/home/5722544,CRMLS,PW26069833,N,Y,33.619363,-117.884384
MLS Listing,,Single Family Residential,26 VIEW Ter,Irvine,CA,92603,5640000,5,5.5,Citrus (CITR),4073,9506,2004,45,1385,688,Active,,,https://www.redfin.com/CA/Irvine/26-View-Ter-92603/home/5927890,CRMLS,OC26067316,N,Y,33.6202409,-117.8197743
MLS Listing,,Single Family Residential,20391 Cypress,Newport Beach,CA,92660,7900000,6,6.5,Santa Ana Heights Residential (SAHR),7300,853863120,2000,46,1082,,Active,,,https://www.redfin.com/CA/Newport-Beach/20391-SW-Cypress-St-92660/home/4639058,CRMLS,OC26070176,N,Y,33.6551466,-117.8770164
MLS Listing,,Single Family Residential,1589 E Ocean,Newport Beach,CA,92661,4150000,4,4.5,Balboa Peninsula (Residential) (BALP),3049,2450,1968,46,1361,,Active,,,https://www.redfin.com/CA/Newport-Beach/1589-E-Ocean-Blvd-92661/home/3240078,CRMLS,PW26071219,N,Y,33.5972668,-117.8889322
MLS Listing,,Condo/Co-op,304 Goldenrod Ave,Corona Del Mar,CA,92625,8500000,4,4.0,Corona del Mar South of PCH (CDMS),2843,4720,2022,46,2990,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/304-Goldenrod-Ave-92625/home/188070921,CRMLS,NP26058399,N,Y,33.5976094,-117.8757678
MLS Listing,,Mobile/Manufactured Home,1684 Whittier Ave #20,Costa Mesa,CA,92627,224900,2,2.0,Orange Coast Mobile Lodge,800,,2001,46,281,,Active,,,https://www.redfin.com/CA/Costa-Mesa/1684-Whittier-Ave-92627/unit-20/home/5866942,CRMLS,OC26070851,N,Y,33.634925,-117.93964
MLS Listing,,Single Family Residential,2030 Port Weybridge,Newport Beach,CA,92660,3795000,3,2.0,Harbor View Homes (HVHM),1488,5850,1969,46,2550,115,Active,,,https://www.redfin.com/CA/Newport-Beach/2030-Port-Weybridge-Pl-92660/home/4716577,CRMLS,NP26070054,N,Y,33.6246866,-117.851672
MLS Listing,,Single Family Residential,428 Cabrillo,Corona Del Mar,CA,92625,5500000,3,2.0,Corona Highlands (CORH),1516,6384,1954,46,3628,32,Active,,,https://www.redfin.com/CA/Corona-del-Mar/428-Cabrillo-Ter-92625/home/4730557,CRMLS,OC26070584,N,Y,33.5943647,-117.8629204
MLS Listing,,Single Family Residential,2398 Redlands Dr,Newport Beach,CA,92660,6500000,5,5.5,Upper Newport Bay (UBNB),4288,8200,2024,46,1516,,Active,,,https://www.redfin.com/CA/Newport-Beach/2398-Redlands-Dr-92660/home/4636182,CRMLS,OC26070303,N,Y,33.6511675,-117.8942541
MLS Listing,,Single Family Residential,363 La Perle Ln,Costa Mesa,CA,92627,2995000,4,2.0,Eastside Heights (EHCM),1940,7520,1950,47,1544,,Active,,,https://www.redfin.com/CA/Costa-Mesa/363-La-Perle-Ln-92627/home/4589959,CRMLS,NP26063717,N,Y,33.626534,-117.9182583
MLS Listing,,Single Family Residential,15 Shoreline,Newport Coast,CA,92657,15995000,5,4.5,Pelican Point (NCPP),6800,13300,1998,47,2352,680,Active,,,https://www.redfin.com/CA/Newport-Coast/15-Shoreline-92657/home/4749008,CRMLS,NP26069876,N,Y,33.5860175,-117.8590042
MLS Listing,,Single Family Residential,2175 Vista Entrada,Newport Beach,CA,92660,2550000,3,2.5,Bluffs Original (BORI),1881,2227,1969,47,1356,677,Active,,,https://www.redfin.com/CA/Newport-Beach/2175-Vista-Entrada-92660/home/4642406,CRMLS,NP26046889,N,Y,33.6404497,-117.8843434
MLS Listing,,Condo/Co-op,909 Muirfield Dr,Newport Beach,CA,92660,1695000,2,2.5,Big Canyon Villa (BCVA),1850,503802,1989,47,916,898,Active,,,https://www.redfin.com/CA/Newport-Beach/909-Muirfield-Dr-92660/home/5301096,CRMLS,OC26065755,N,Y,33.627804,-117.863339
MLS Listing,,Single Family Residential,6 Monterey Cir,Corona Del Mar,CA,92625,6495000,6,4.0,Spyglass Hill (SPYH),3527,10082,2026,47,1842,228,Active,,,https://www.redfin.com/CA/Corona-del-Mar/6-Monterey-Cir-92625/home/4722544,CRMLS,OC26068868,N,Y,33.6083302,-117.8510409
MLS Listing,,Single Family Residential,56 Royal Saint George Rd,Newport Beach,CA,92660,13250000,8,7.0,Big Canyon Custom (BCCS),8050,16117,1999,47,1646,512,Active,,,https://www.redfin.com/CA/Newport-Beach/56-Royal-Saint-George-Rd-92660/home/4649899,CRMLS,OC26006436,N,Y,33.6226264,-117.8669724
MLS Listing,,Single Family Residential,4 Narbonne,Newport Beach,CA,92660,10498000,5,7.0,Harbor Ridge Custom (HRCS),5463,11000,2025,48,1922,460,Active,,,https://www.redfin.com/CA/Newport-Beach/4-Narbonne-92660/home/4734162,CRMLS,OC26067249,N,Y,33.6130098,-117.8466319
MLS Listing,,Single Family Residential,3001 Harbor Vw,Corona Del Mar,CA,92625,8200000,4,2.5,Harbor View Hills (Robertson) (HVWR),2650,11680,1962,49,3094,63,Active,,,https://www.redfin.com/CA/Corona-del-Mar/3001-Harbor-View-Dr-92625/home/4725581,CRMLS,NP26063737,N,Y,33.6033874,-117.8674686
MLS Listing,,Condo/Co-op,8155 Scholarship,Irvine,CA,92612,4995000,3,3.5,The Plaza (5000 and 8000) (PLZA),3565,95173,2005,49,1401,2998,Active,,,https://www.redfin.com/CA/Irvine/8155-Scholarship-92612/home/12252792,CRMLS,OC26041869,N,Y,33.665882,-117.853113
MLS Listing,,Single Family Residential,1423 Mariners,Newport Beach,CA,92660,6995000,5,5.5,Dover Shores (DSAM),4345,7249,2024,49,1610,,Active,,,https://www.redfin.com/CA/Newport-Beach/1423-Mariners-Dr-92660/home/3559230,CRMLS,OC26067757,N,Y,33.6319033,-117.8978186
MLS Listing,,Condo/Co-op,1030 Bayside Cv #702,Newport Beach,CA,92660,2825000,2,2.0,Bayside Cove (BCOV),1628,,1975,49,1735,829,Active,,,https://www.redfin.com/CA/Newport-Beach/1030-Bayside-Cv-92660/unit-702/home/5442440,CRMLS,NP26062555,N,Y,33.6103478,-117.8910241
MLS Listing,,Single Family Residential,1221 Kings Rd,Newport Beach,CA,92663,6500000,3,2.0,N6 - Newport Heights,1851,11050,1952,49,3512,,Active,,,https://www.redfin.com/CA/Newport-Beach/1221-Kings-Rd-92663/home/3246514,CRMLS,NP26067442,N,Y,33.6170428,-117.9145916
MLS Listing,,Condo/Co-op,3222 Clay St,Newport Beach,CA,92663,2399000,3,2.5,Newport Heights (NEWH),2662,5240,2003,51,901,,Active,,,https://www.redfin.com/CA/Newport-Beach/3222-Clay-St-92663/home/5948392,CRMLS,PW26067338,N,Y,33.6278938,-117.9240392
MLS Listing,,Condo/Co-op,172 Villa Point Dr,Newport Beach,CA,92660,1549000,2,2.0,Villa Point (VILP),1255,,1991,51,1234,660,Active,,,https://www.redfin.com/CA/Newport-Beach/172-Villa-Point-Dr-92660/home/5723717,CRMLS,NP26040490,N,Y,33.613469,-117.888746
MLS Listing,,Single Family Residential,807 Aldebaran Cir,Newport Beach,CA,92660,5500000,6,3.5,Dover Shores (DSAM),3298,12002,1966,51,1668,115,Active,,,https://www.redfin.com/CA/Newport-Beach/807-Aldebaran-Cir-92660/home/3562438,CRMLS,NP26067065,N,Y,33.6298045,-117.8927102
MLS Listing,,Single Family Residential,1112 Westcliff Dr,Newport Beach,CA,92660,4250000,4,4.0,N7 - West Bay - Santa Ana Heights,2699,9900,1957,51,1575,,Active,,,https://www.redfin.com/CA/Newport-Beach/1112-Westcliff-Dr-92660/home/3560295,CRMLS,CV26065218,N,Y,33.624375,-117.9010363
MLS Listing,,Condo/Co-op,708 Iris Ave Unit A,Corona Del Mar,CA,92625,3195000,3,3.0,Corona del Mar North of PCH (CNHW),1587,,1988,52,2013,55,Active,,,https://www.redfin.com/CA/Corona-del-Mar/708-Iris-Ave-92625/unit-A/home/5613097,CRMLS,NP26066621,N,Y,33.6007165,-117.8699602
MLS Listing,,Single Family Residential,521 Via Lido Nord,Newport Beach,CA,92663,8900000,5,5.0,Lido Island (LIDO),4766,4488,1999,52,1867,220,Active,,,https://www.redfin.com/CA/Newport-Beach/521-Via-Lido-Nord-92663/home/4572988,CRMLS,NP26061858,N,Y,33.6132121,-117.9170061
MLS Listing,,Single Family Residential,258 Walnut,Newport Beach,CA,92663,2499000,3,2.0,Newport Shores (NEWS),1348,2720,1962,53,1854,70,Active,,,https://www.redfin.com/CA/Newport-Beach/258-Walnut-St-92663/home/3231965,CRMLS,NP26065920,N,Y,33.6285841,-117.9493935
MLS Listing,,Single Family Residential,212 Kings Pl,Newport Beach,CA,92663,5600000,4,4.0,Cliffhaven (CLIF),4378,11250,1994,53,1279,,Active,,,https://www.redfin.com/CA/Newport-Beach/212-Kings-Pl-92663/home/3246311,CRMLS,NP26065742,N,Y,33.6184834,-117.9083432
MLS Listing,,Single Family Residential,12 Geneve,Newport Beach,CA,92660,14500000,5,7.0,Harbor Ridge Custom (HRCS),5308,9100,1982,53,2732,460,Active,,,https://www.redfin.com/CA/Newport-Beach/12-Geneve-92660/home/4734000,CRMLS,OC26053248,N,Y,33.6159832,-117.8462245
MLS Listing,,Single Family Residential,519 Signal Rd,Newport Beach,CA,92663,6495000,6,4.5,Cliffhaven (CLIF),3858,8670,2016,53,1684,,Active,,,https://www.redfin.com/CA/Newport-Beach/519-Signal-Rd-92663/home/3246569,CRMLS,OC26064880,N,Y,33.6202907,-117.9111893
MLS Listing,,Condo/Co-op,517-1/2 Larkspur,Corona Del Mar,CA,92625,1995000,2,3.0,Corona del Mar North of PCH (CNHW),1202,3547,2000,54,1660,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/517-1-2-Larkspur-Ave-92625/home/5889454,CRMLS,OC26057896,N,Y,33.5986308,-117.8702739
MLS Listing,,Townhouse,4 Chandon,Newport Coast,CA,92657,2995000,3,2.5,Vistas (NRVS),2301,,1996,54,1302,925,Active,,,https://www.redfin.com/CA/Newport-Coast/4-Chandon-92657/home/5529934,CRMLS,OC26065198,N,Y,33.6072117,-117.834325
MLS Listing,,Single Family Residential,30 Jetty Dr,Corona Del Mar,CA,92625,2895000,2,2.0,Jasmine Creek (JASC),1911,7631,1976,54,1515,1260,Active,,,https://www.redfin.com/CA/Corona-del-Mar/30-Jetty-Dr-92625/home/4714118,CRMLS,OC26062444,N,Y,33.6074264,-117.8622192
MLS Listing,,Condo/Co-op,101 SCHOLZ PLAZA PH 16,Newport Beach,CA,92663,1350000,2,2.0,Versailles (VERS),1231,1231,1971,54,1097,615,Active,,,https://www.redfin.com/CA/Newport-Beach/101-Scholz-Plz-92663/unit-16/home/5539504,CRMLS,NP26064387,N,Y,33.6246971,-117.9330155
MLS Listing,,Single Family Residential,221 Larkspur Ave,Corona Del Mar,CA,92625,6400000,4,3.0,Corona del Mar South of PCH (CDMS),2486,4130,1956,54,2574,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/221-Larkspur-Ave-92625/home/3255713,CRMLS,OC26062564,N,Y,33.595229,-117.8736412
MLS Listing,,Multi-Family (2-4 Unit),203 Cedar St,Newport Beach,CA,92663,2799000,4,3.0,West Newport Beach (WSNB),1804,2614,1975,55,1552,,Active,,,https://www.redfin.com/CA/Newport-Beach/203-Cedar-St-92663/home/3233396,CRMLS,NP26064203,N,Y,33.6272218,-117.9501522
MLS Listing,,Townhouse,23 Canyon Crst,Corona Del Mar,CA,92625,2295000,3,2.5,Canyon Crest Estates (CCST),1973,,1975,55,1163,625,Active,,,https://www.redfin.com/CA/Corona-Del-Mar/23-Canyon-Crest-Dr-92625/home/180789690,CRMLS,NP26063592,N,Y,33.6123032,-117.8604243
MLS Listing,,Single Family Residential,43 Gannet Ln,Newport Beach,CA,92660,2398000,3,2.5,Bayview Terrace (BVTR),1781,3500,1986,55,1346,375,Active,,,https://www.redfin.com/CA/Newport-Beach/43-Gannet-Ln-92660/home/4651775,CRMLS,NP26062476,N,Y,33.6539767,-117.8707879
MLS Listing,,Multi-Family (2-4 Unit),203 Cedar St Unit A & B,Newport Beach,CA,92663,2799000,4,3.0,West Newport Beach (WSNB),1804,2614,1975,55,1552,,Active,,,https://www.redfin.com/CA/Newport-Beach/203-Cedar-St-92663/unit-A-B/home/198761728,CRMLS,NP26063265,N,Y,33.6272218,-117.9501522
MLS Listing,,Single Family Residential,118 Via Lido Nord,Newport Beach,CA,92663,10895000,4,3.5,Lido Island (LIDO),2753,2700,2004,58,3958,100,Active,,,https://www.redfin.com/CA/Newport-Beach/118-Via-Lido-Nord-92663/home/4571303,CRMLS,NP26061750,N,Y,33.6164468,-117.9232342
MLS Listing,,Mobile/Manufactured Home,40 Saratoga,Newport Beach,CA,92660,1550000,3,2.5,Bayside Village (BAYV),1960,,2011,58,791,,Active,,,https://www.redfin.com/CA/Newport-Beach/40-Saratoga-92660/home/45377017,CRMLS,NP26058854,N,Y,33.6187433,-117.8982575
MLS Listing,,Single Family Residential,1228 W Oceanfront,Newport Beach,CA,92661,13349000,3,4.0,Balboa Peninsula (Residential) (BALP),3669,3735,1998,58,3638,,Active,,,https://www.redfin.com/CA/Newport-Beach/1228-W-Oceanfront-92661/home/3236247,CRMLS,PW26061746,N,Y,33.6057816,-117.9173498
MLS Listing,,Single Family Residential,2214 Vista Hogar,Newport Beach,CA,92660,1780000,4,2.5,Bluffs Plaza Area (BOPL),1564,1930,1968,59,1138,595,Active,,,https://www.redfin.com/CA/Newport-Beach/2214-Vista-Hogar-92660/home/4641992,CRMLS,WS26061087,N,Y,33.6367722,-117.8768704
MLS Listing,,Single Family Residential,2 Royal Saint George Rd,Newport Beach,CA,92660,13750000,5,6.0,Big Canyon Custom (BCCS),7365,11500,1992,59,1867,526,Active,,,https://www.redfin.com/CA/Newport-Beach/2-Royal-Saint-George-Rd-92660/home/4650011,CRMLS,NP26061142,N,Y,33.6266735,-117.865364
MLS Listing,,Single Family Residential,443 Vista Parada,Newport Beach,CA,92660,1950000,2,2.0,Bluffs Homes on the Bay (BNHB),1862,4494,1971,60,1047,375,Active,,,https://www.redfin.com/CA/Newport-Beach/443-Vista-Parada-92660/home/4644288,CRMLS,NP26045786,N,Y,33.6444381,-117.8758164
MLS Listing,,Single Family Residential,3 White Water Dr,Corona Del Mar,CA,92625,3695000,3,3.5,Jasmine Creek (JASC),2812,4429,1974,60,1314,1260,Active,,,https://www.redfin.com/CA/Corona-del-Mar/3-White-Water-Dr-92625/home/4723860,CRMLS,OC26054690,N,Y,33.6032255,-117.8641581
MLS Listing,,Single Family Residential,660 Kings Rd,Newport Beach,CA,92663,10500000,5,6.0,Cliffhaven (CLIF),4861,8100,2017,60,2160,,Active,,,https://www.redfin.com/CA/Newport-Beach/660-Kings-Rd-92663/home/3246289,CRMLS,LG26057879,N,Y,33.6172192,-117.9108456
