SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Single Family Residential,555 Bohnen Rd,Santa Cruz,CA,95065,1290000,3,2.5,SANTA CRUZ,2280,89124,1979,62,566,,Active,,,https://www.redfin.com/CA/Santa-Cruz/555-Bohnen-Rd-95065/home/2409274,MLSListings,ML82038997,N,Y,37.069022,-121.9591858
MLS Listing,,Single Family Residential,1576 Heritage Ln,Santa Cruz,CA,95062,1575000,4,3.5,SANTA CRUZ,2312,3572,2006,62,681,110,Active,,,https://www.redfin.com/CA/Santa-Cruz/1576-Heritage-Ln-95062/home/2445809,MLSListings,ML82038922,N,Y,36.9727658,-121.9700505
MLS Listing,,Vacant Land,1032 Western Dr,Santa Cruz,CA,95060,1200000,,,West Santa Cruz,,17380,,64,,,Active,,,https://www.redfin.com/CA/Santa-Cruz/1032-Western-Dr-95060/home/23008175,MetroList,226030962,N,Y,36.975567,-122.057895
MLS Listing,,Multi-Family (5+ Unit),420 Capitola Road Ext,Santa Cruz,CA,95062,3800000,9,6.5,SANTA CRUZ,4530,40729,1950,66,839,,Active,,,https://www.redfin.com/CA/Santa-Cruz/420-Capitola-Road-Ext-95062/home/2238203,MLSListings,ML82038636,N,Y,36.9805759,-121.9930018
MLS Listing,,Single Family Residential,9 Rockview Dr,Santa Cruz,CA,95062,3595000,4,3.0,SANTA CRUZ,1625,4008,1966,67,2212,,Active,,,https://www.redfin.com/CA/Santa-Cruz/9-Rockview-Dr-95062/home/2253118,MLSListings,ML82038392,N,Y,36.954855,-121.9751727
MLS Listing,,Single Family Residential,297 Robles Dr,Santa Cruz,CA,95060,799000,3,2.0,SANTA CRUZ,1600,82189,2026,68,499,,Active,,,https://www.redfin.com/CA/Santa-Cruz/297-Robles-Dr-95060/home/2379369,MLSListings,ML82038124,N,Y,37.0950345,-122.145147
MLS Listing,,Townhouse,110 Library Ln,Santa Cruz,CA,95062,919000,2,2.0,SANTA CRUZ,1244,,1996,68,739,735,Active,,,https://www.redfin.com/CA/Santa-Cruz/110-Library-Ln-95062/home/2189619,MLSListings,ML82038109,N,Y,36.979189,-122.0070992
MLS Listing,,Condo/Co-op,220 Atlantic Ave #204,Santa Cruz,CA,95062,699900,1,1.0,West Santa Cruz,680,677,1964,68,1029,828,Active,,,https://www.redfin.com/CA/Santa-Cruz/220-Atlantic-Ave-95062/unit-204/home/2185581,MetroList,226028740,N,Y,36.9646173,-122.0066562
MLS Listing,,Single Family Residential,1342 Orchard Dr,Santa Cruz,CA,95060,1525000,3,2.0,SANTA CRUZ,1708,10106,1962,69,893,,Active,,,https://www.redfin.com/CA/Santa-Cruz/1342-Orchard-Dr-95060/home/2348874,MLSListings,ML82038017,N,Y,37.0132137,-122.0329906
MLS Listing,,Single Family Residential,535 Highland Ave,Santa Cruz,CA,95060,5900000,8,5.5,SANTA CRUZ,5949,148975,1886,69,992,,Active,,,https://www.redfin.com/CA/Santa-Cruz/535-Highland-Ave-95060/home/2127286,MLSListings,ML82037953,N,Y,36.9783881,-122.0364195
MLS Listing,,Single Family Residential,4120 Opal Cliff Dr,Santa Cruz,CA,95062,10999000,3,2.5,SANTA CRUZ,2325,17032,1949,70,4731,,Active,,,https://www.redfin.com/CA/Santa-Cruz/4120-Opal-Cliff-Dr-95062/home/2269371,MLSListings,ML82037766,N,Y,36.9609108,-121.9644278
MLS Listing,,Single Family Residential,16 Hollins Dr,Santa Cruz,CA,95060,4795000,4,5.0,SANTA CRUZ,4410,29621,1953,73,1087,417,Active,,,https://www.redfin.com/CA/Santa-Cruz/16-Hollins-Dr-95060/home/2346794,MLSListings,ML82037592,N,Y,36.994535,-122.0237212
MLS Listing,,Condo/Co-op,222 Everson Dr,Santa Cruz,CA,95060,819000,2,2.0,SANTA CRUZ,1076,,1998,75,761,746,Active,,,https://www.redfin.com/CA/Santa-Cruz/222-Everson-Dr-95060/home/2153940,MLSListings,ML82037117,N,Y,36.965599,-122.029503
MLS Listing,,Single Family Residential,3844 Floral Ct,Santa Cruz,CA,95062,3495000,3,2.5,SANTA CRUZ,1793,6534,2005,76,1949,,Active,,,https://www.redfin.com/CA/Santa-Cruz/3844-Floral-Ct-95062/home/2266770,MLSListings,ML82036986,N,Y,36.9607595,-121.9667283
MLS Listing,,Single Family Residential,230 Pestana Ave,Santa Cruz,CA,95065,1695000,3,3.5,Santa Cruz,2319,8799,1961,76,731,,Active,,,https://www.redfin.com/CA/Santa-Cruz/230-Pestana-Ave-95065/home/2411816,MLSListings,ML82036972,N,Y,36.9982902,-121.9771444
MLS Listing,,Mobile/Manufactured Home,925 38th #33,Santa Cruz,CA,95062,275000,1,1.0,SANTA CRUZ,588,,1966,79,468,,Active,,,https://www.redfin.com/CA/Santa-Cruz/925-38th-Ave-95062/unit-33/home/28494003,MLSListings,ML82036712,N,Y,36.965049,-121.9674901
MLS Listing,,Multi-Family (5+ Unit),114 Franklin St,Santa Cruz,CA,95060,1999999,8,8.5,SANTA CRUZ,2685,6186,1980,82,745,,Active,,,https://www.redfin.com/CA/Santa-Cruz/114-Franklin-St-95060/home/2166705,MLSListings,ML82036301,N,Y,36.9839401,-122.0238414
MLS Listing,,Single Family Residential,15 Braemoor Dr,Santa Cruz,CA,95060,599000,1,1.0,SANTA CRUZ,280,47088,2024,84,2139,17,Active,,,https://www.redfin.com/CA/Santa-Cruz/15-Braemoor-Dr-95060/home/2380913,MLSListings,ML82035897,N,Y,37.1137389,-122.150296
MLS Listing,,Single Family Residential,209 Calcita Dr,Santa Cruz,CA,95060,1900000,4,3.5,Santa Cruz,3904,9975,1982,90,487,,Active,,,https://www.redfin.com/CA/Santa-Cruz/209-Calcita-Dr-95060/home/2168892,MLSListings,ML82032566,N,Y,36.9980907,-122.0138564
MLS Listing,,Vacant Land,112 Hillcrest Ter,Santa Cruz,CA,95060,950000,,,SANTA CRUZ,,7928,,96,,,Active,,,https://www.redfin.com/CA/Santa-Cruz/112-Hillcrest-Ter-95060/home/23013497,MLSListings,ML82034329,N,Y,36.979383,-122.034767
MLS Listing,,Vacant Land,108 Hillcrest Ter,Santa Cruz,CA,95060,915000,,,SANTA CRUZ,,7579,,96,,,Active,,,https://www.redfin.com/CA/Santa-Cruz/108-Hillcrest-Ter-95060/home/23013498,MLSListings,ML82034328,N,Y,36.979467,-122.034897
MLS Listing,,Townhouse,206 Villa Mar Vis,Santa Cruz,CA,95060,1495000,2,3.0,SANTA CRUZ,1350,,2001,96,1107,685,Active,,,https://www.redfin.com/CA/Santa-Cruz/206-Villa-Mar-Vis-95060/home/2426319,MLSListings,ML82034641,N,Y,36.9649178,-122.0238029
MLS Listing,,Mobile/Manufactured Home,2120 North Pacific #25,Santa Cruz,CA,95060,275000,1,1.0,SANTA CRUZ,399,,2017,96,689,,Active,,,https://www.redfin.com/CA/Santa-Cruz/2120-N-Pacific-Ave-95060/unit-25/home/109473603,MLSListings,ML82034529,N,Y,36.9797143,-122.0267958
MLS Listing,,Mobile/Manufactured Home,2655 Brommer St #3,Santa Cruz,CA,95062,419500,2,2.0,SANTA CRUZ,1344,,1973,97,312,440,Active,,,https://www.redfin.com/CA/Santa-Cruz/2655-Brommer-St-95062/unit-3/home/21854551,MLSListings,ML82034434,N,Y,36.970933,-121.976952
MLS Listing,,Single Family Residential,111 Misty Ct,Santa Cruz,CA,95060,1850000,4,3.0,SANTA CRUZ,3352,8500,2003,97,552,70,Active,,,https://www.redfin.com/CA/Santa-Cruz/111-Misty-Ct-95060/home/2433919,MLSListings,ML82034206,N,Y,37.0024803,-122.0190586
MLS Listing,,Condo/Co-op,22130 E Cliff Dr Unit 2D,Santa Cruz,CA,95062,1695000,2,2.0,SANTA CRUZ,1226,,1974,103,1383,750,Active,,,https://www.redfin.com/CA/Santa-Cruz/22130-E-Cliff-Dr-95062/unit-2D/home/2253958,MLSListings,ML82028330,N,Y,36.960397,-121.985049
MLS Listing,,Single Family Residential,126b Hunolt St,Santa Cruz,CA,95060,799000,3,2.0,SANTA CRUZ,1219,1002,2003,103,655,,Active,,,https://www.redfin.com/CA/Santa-Cruz/126b-Hunolt-St-95060/home/113814369,MLSListings,ML82033716,N,Y,36.9830629,-122.0238018
MLS Listing,,Multi-Family (5+ Unit),313 Raymond St,Santa Cruz,CA,95060,1895000,6,4.0,SANTA CRUZ,2244,3180,1898,107,844,,Active,,,https://www.redfin.com/CA/Santa-Cruz/313-Raymond-St-95060/home/2157652,MLSListings,ML82033319,N,Y,36.9672011,-122.0180173
MLS Listing,,Single Family Residential,4250 Opal Cliff Dr,Santa Cruz,CA,95062,6950000,4,2.5,SANTA CRUZ,2657,19646,1968,107,2616,,Active,,,https://www.redfin.com/CA/Santa-Cruz/4250-Opal-Cliff-Dr-95062/home/2269391,MLSListings,ML82033309,N,Y,36.9624154,-121.9631569
MLS Listing,,Vacant Land,0 Roland,Santa Cruz,CA,95062,799000,,,SANTA CRUZ,,11108,,108,,,Active,,,https://www.redfin.com/CA/Unknown/Roland-Dr-96064/home/184632790,MLSListings,ML82033226,N,Y,36.9732,-121.9902
MLS Listing,,Multi-Family (5+ Unit),21661 E Cliff Dr,Santa Cruz,CA,95062,11470000,22,31.0,SANTA CRUZ,13510,27704,1948,112,849,,Active,,,https://www.redfin.com/CA/Santa-Cruz/21661-E-Cliff-Dr-95062/home/2250166,MLSListings,ML82032603,N,Y,36.9622795,-121.9880452
MLS Listing,,Vacant Land,760 Escalona Dr,Santa Cruz,CA,95060,589000,,,SANTA CRUZ,,15290,,122,,,Active,,,https://www.redfin.com/CA/Santa-Cruz/760-Escalona-Dr-95060/home/17495316,MLSListings,ML82031602,N,Y,36.973145,-122.043333
MLS Listing,,Multi-Family (2-4 Unit),1803 Halterman Ave,Santa Cruz,CA,95062,2250000,8,5.0,SANTA CRUZ,4991,13852,1966,123,451,,Active,,,https://www.redfin.com/CA/Santa-Cruz/1803-Halterman-Ave-95062/home/2255294,MLSListings,ML82030395,N,Y,36.9767748,-121.9785964
MLS Listing,,Single Family Residential,319 Jessie St,Santa Cruz,CA,95060,1095000,3,2.0,SANTA CRUZ,1475,5009,1979,125,742,,Active,,,https://www.redfin.com/CA/Santa-Cruz/319-Jessie-St-95060/home/2185765,MLSListings,ML82030981,N,Y,36.9719816,-122.0168908
MLS Listing,,Vacant Land,000 Stable Ln,Santa Cruz,CA,95065,3000000,,,SANTA CRUZ,,1412738,,129,,,Active,,,https://www.redfin.com/CA/Santa-Cruz/Stable-Ln-95065/home/199992341,MLSListings,ML82027818,N,Y,37.0122,-121.9859
MLS Listing,,Multi-Family (2-4 Unit),338 Ocean St,Santa Cruz,CA,95060,2500000,3,2.0,SANTA CRUZ,2150,17076,1885,132,1163,,Active,,,https://www.redfin.com/CA/Santa-Cruz/338-Ocean-St-95060/home/2185745,MLSListings,ML82030410,N,Y,36.9723896,-122.0166478
MLS Listing,,Single Family Residential,471 Country Estates Ter,Santa Cruz,CA,95060,999000,2,2.0,Santa Cruz,1329,62291,1986,159,752,,Active,,,https://www.redfin.com/CA/Santa-Cruz/471-Country-Estates-Ter-95060/home/2350126,MLSListings,ML82029140,N,Y,37.053021,-122.1571425
MLS Listing,,Condo/Co-op,121 Vista Prieta,Santa Cruz,CA,95062,354100,2,1.0,SANTA CRUZ,845,,1984,168,419,408,Active,,,https://www.redfin.com/CA/Santa-Cruz/121-Vista-Prieta-Ct-95062/home/2244003,MLSListings,ML82028420,N,Y,36.984065,-121.98354
MLS Listing,,Single Family Residential,131 30th Ave,Santa Cruz,CA,95062,2995000,4,3.0,SANTA CRUZ,3466,5097,2005,180,864,,Active,,,https://www.redfin.com/CA/Santa-Cruz/131-30th-Ave-95062/home/2266976,MLSListings,ML82027918,N,Y,36.9562782,-121.9734434
MLS Listing,,Single Family Residential,902 Laurent St,Santa Cruz,CA,95060,3195000,3,2.5,SANTA CRUZ,3356,7971,1958,182,952,,Active,,,https://www.redfin.com/CA/Santa-Cruz/902-Laurent-St-95060/home/2163395,MLSListings,ML82027765,N,Y,36.972645,-122.0440816
MLS Listing,,Single Family Residential,3485 Stable Ln,Santa Cruz,CA,95065,7895000,3,2.0,Santa Cruz,1270,855954,1995,187,6217,,Active,,,https://www.redfin.com/CA/Santa-Cruz/3485-Stable-Ln-95065/home/179349937,MLSListings,ML82027399,N,Y,37.0072834,-121.9906676
MLS Listing,,Mobile/Manufactured Home,170 W Cliff Dr #40,Santa Cruz,CA,95060,137000,1,1.0,SANTA CRUZ,665,,1998,188,206,,Active,,,https://www.redfin.com/CA/Santa-Cruz/170-W-Cliff-Dr-95060/unit-40/home/17311901,MLSListings,ML82027238,N,Y,36.962274,-122.02682
MLS Listing,,Vacant Land,00 Lupine Ln,Santa Cruz,CA,95065,575000,,,SANTA CRUZ,,70131,,191,,,Active,,,https://www.redfin.com/CA/SANTA-CRUZ/0-LUPINE-Ln-95065/home/147293590,MLSListings,ML82027091,N,Y,37.0122,-121.9859
MLS Listing,,Single Family Residential,113 Washburn Ave,Santa Cruz,CA,95060,1099000,2,1.5,SANTA CRUZ,1028,4922,1921,192,1069,,Active,,,https://www.redfin.com/CA/Santa-Cruz/113-Washburn-Ave-95060/home/2166972,MLSListings,ML82027018,N,Y,36.9830279,-122.0218997
MLS Listing,,Mobile/Manufactured Home,170 West Cliff Dr #74,Santa Cruz,CA,95060,149000,1,1.0,SANTA CRUZ,504,,1973,201,296,,Active,,,https://www.redfin.com/CA/Santa-Cruz/170-W-Cliff-Dr-95060/unit-74/home/28907035,MLSListings,ML82026010,N,Y,36.9619743,-122.0274282
MLS Listing,,Single Family Residential,2606 Paul Minnie Ave,Santa Cruz,CA,95062,1200000,3,1.0,SANTA CRUZ,1260,27269,1909,201,952,,Active,,,https://www.redfin.com/CA/Santa-Cruz/2606-Paul-Minnie-Ave-95062/home/2237632,MLSListings,ML82026158,N,Y,36.9856682,-121.9838584
MLS Listing,,Condo/Co-op,755 14th Ave #216,Santa Cruz,CA,95062,639000,2,1.0,SANTA CRUZ,799,,1973,209,800,484,Active,,,https://www.redfin.com/CA/Santa-Cruz/755-14th-Ave-95062/unit-216/home/2247330,MLSListings,ML82025495,N,Y,36.966627,-121.991544
MLS Listing,,Single Family Residential,623 High St,Santa Cruz,CA,95060,2195000,4,3.0,SANTA CRUZ,3406,8538,1964,213,644,,Active,,,https://www.redfin.com/CA/Santa-Cruz/623-High-St-95060/home/2159209,MLSListings,ML82025156,N,Y,36.9772033,-122.040706
MLS Listing,,Single Family Residential,719 Darwin St,Santa Cruz,CA,95062,899950,2,1.0,SANTA CRUZ,728,8233,1946,245,1236,,Active,,,https://www.redfin.com/CA/Santa-Cruz/719-Darwin-St-95062/home/2185961,MLSListings,ML82021660,N,Y,36.9800987,-122.0077524
MLS Listing,,Townhouse,152 Frederick St,Santa Cruz,CA,95062,1540000,2,3.0,SANTA CRUZ,2174,1568,1986,245,708,765,Active,,,https://www.redfin.com/CA/Santa-Cruz/152-Frederick-St-95062/home/2188644,MLSListings,ML82021567,N,Y,36.9709205,-122.0021152
MLS Listing,,Single Family Residential,1239 La Madrona Dr,Santa Cruz,CA,95060,1599000,4,4.0,SANTA CRUZ,3206,110207,1977,269,499,,Active,,,https://www.redfin.com/CA/Santa-Cruz/1239-La-Madrona-Dr-95060/home/2358268,MLSListings,ML82019042,N,Y,37.0117372,-122.0239011
MLS Listing,,Vacant Land,585 Robles Dr,Santa Cruz,CA,95060,274900,,,SANTA CRUZ,,118570,,269,,,Active,,,https://www.redfin.com/CA/Santa-Cruz/585-Robles-Dr-95060/home/2379350,MLSListings,ML82019030,N,Y,37.0952781,-122.1463775
MLS Listing,,Multi-Family (5+ Unit),1450 Merrill St,Santa Cruz,CA,95062,3250000,11,2.0,SANTA CRUZ,4370,12981,1956,286,744,,Active,,,https://www.redfin.com/CA/Santa-Cruz/1450-Merrill-St-95062/home/2246552,MLSListings,ML82017054,N,Y,36.9653261,-121.9898931
MLS Listing,,Single Family Residential,222 Highview Dr,Santa Cruz,CA,95060,2485000,2,1.0,SANTA CRUZ,621,48352,1987,286,4002,,Active,,,https://www.redfin.com/CA/Santa-Cruz/222-Highview-Dr-95060/home/2345527,MLSListings,ML82017003,N,Y,36.9805587,-122.064327
MLS Listing,,Single Family Residential,514 Meder St,Santa Cruz,CA,95060,5750000,5,2.0,SANTA CRUZ,2208,101495,2014,294,2604,,Active,,,https://www.redfin.com/CA/Santa-Cruz/514-Meder-St-95060/home/200073227,MLSListings,ML82014613,N,Y,36.9750423,-122.0593107
MLS Listing,,Single Family Residential,631 Park Way,Santa Cruz,CA,95065,1559950,3,3.0,SANTA CRUZ,2157,6926,1961,301,723,,Active,,,https://www.redfin.com/CA/Santa-Cruz/631-Park-Way-95065/home/2172253,MLSListings,ML82015360,N,Y,36.9898569,-121.9980144
MLS Listing,,Single Family Residential,1501 Hidden Valley Rd,Soquel,CA,95073,1995000,5,4.5,SOQUEL,5000,102366,1980,308,399,,Active,,,https://www.redfin.com/CA/Soquel/1501-Hidden-Valley-Rd-95073/home/2412685,MLSListings,ML82014611,N,Y,37.030829,-121.973881
MLS Listing,,Single Family Residential,1024 Webster St,Santa Cruz,CA,95062,1300000,4,4.0,SANTA CRUZ,2275,12284,1984,312,571,,Active,,,https://www.redfin.com/CA/Santa-Cruz/1024-Webster-St-95062/home/2239301,MLSListings,ML82014027,N,Y,36.9796273,-121.9881093
MLS Listing,,Mobile/Manufactured Home,2395 Delaware Ave #194,Santa Cruz,CA,95060,194000,3,2.0,SANTA CRUZ,1456,,1990,349,133,68,Active,,,https://www.redfin.com/CA/Santa-Cruz/2395-Delaware-Ave-95060/unit-194/home/17313185,MLSListings,ML82009596,N,Y,36.951749,-122.061498
MLS Listing,,Single Family Residential,3554 Paul Sweet Rd,Santa Cruz,CA,95065,4995000,2,1.0,SANTA CRUZ,1200,1690999,1965,361,4163,,Active,,,https://www.redfin.com/CA/Santa-Cruz/3554-Paul-Sweet-Rd-95065/home/2410627,MLSListings,ML82007986,N,Y,37.0002199,-121.9824854
MLS Listing,,Mobile/Manufactured Home,2395 Delaware #72,Santa Cruz,CA,95060,275000,3,2.0,SANTA CRUZ,1440,,1971,388,191,,Active,,,https://www.redfin.com/CA/Santa-Cruz/2395-Delaware-Ave-95060/unit-72/home/144916431,MLSListings,ML82004205,N,Y,36.9506828,-122.0599961
MLS Listing,,Single Family Residential,4140 Opal Cliff Dr,Santa Cruz,CA,95062,14950000,4,4.5,SANTA CRUZ,4050,13373,2019,395,3691,,Active,,,https://www.redfin.com/CA/Santa-Cruz/4140-Opal-Cliff-Dr-95062/home/2269375,MLSListings,ML82003250,N,Y,36.9611098,-121.9638999
MLS Listing,,Other,0 El Rancho Dr,Santa Cruz,CA,95060,449000,,,SANTA CRUZ,,28445,,409,,,Active,,,https://www.redfin.com/CA/Santa-Cruz/El-Rancho-Dr-95060/home/181237708,MLSListings,ML82001180,N,Y,36.9932,-122.0474
MLS Listing,,Vacant Land,0 335 Braemoor Dr,Santa Cruz,CA,95060,489000,,,Bonny Doon Central,,47916,,439,,,Active,,,https://www.redfin.com/CA/Santa-Cruz/335-Braemoor-Dr-95060/home/2380932,San Francisco MLS,425008514,N,Y,37.1152563,-122.1523976
MLS Listing,,Other,603 Mission St,Santa Cruz,CA,95060,2700000,,,SANTA CRUZ,5923,18078,1889,517,456,,Active,,,https://www.redfin.com/CA/Santa-Cruz/603-Mission-St-95060/home/182052265,MLSListings,ML81988389,N,Y,36.9746106,-122.0338897
MLS Listing,,Condo/Co-op,203 Vista Prieta Ct,Santa Cruz,CA,95062,235000,1,1.0,SANTA CRUZ,600,,1986,644,392,450,Active,,,https://www.redfin.com/CA/Santa-Cruz/203-Vista-Prieta-Ct-95062/home/2244082,MLSListings,ML81976411,N,Y,36.98424,-121.983638
MLS Listing,,Condo/Co-op,210 Vista Prieta Ct,Santa Cruz,CA,95062,199900,1,1.0,SANTA CRUZ,600,,1985,690,333,450,Active,,,https://www.redfin.com/CA/Santa-Cruz/210-Vista-Prieta-Ct-95062/home/2244057,MLSListings,ML81970452,N,Y,36.984532,-121.983416
MLS Listing,,Mobile/Manufactured Home,2395 Delaware Ave #42,Santa Cruz,CA,95060,245000,3,2.0,SANTA CRUZ,1152,,1971,745,213,,Active,,,https://www.redfin.com/CA/Santa-Cruz/2395-Delaware-Ave-95060/unit-42/home/185372832,MLSListings,ML81962146,N,Y,36.9506828,-122.0599961
For-Sale-by-Owner Listing,,Unknown,41 Grandview St,Santa Cruz,CA,95060,467000,1,1.0,Santa Cruz,692,,2003,6,675,,Active,,,https://www.redfin.com/CA/Santa-Cruz/41-Grandview-St-95060/home/192869268,FSBO.com,cmp2s2to21cp3s601a8uv7tm8,N,Y,36.9610243,-122.0498317
